date,script,model,time
2019-03-20 03:35:02.348,PartialDetection.eol,Partial_10_DebuggableReplication.uml,5255
2019-03-20 03:35:13.832,RefineForPMD.eol,Partial_80_model.uml,3548
2019-03-20 03:35:24.298,PartialDetection.eol,Partial_20_DebuggableReplication.uml,4636
2019-03-20 03:35:31.838,RefineForPMD.eol,Partial_90_model.uml,3954
2019-03-20 03:35:45.716,PartialDetection.eol,Partial_30_DebuggableReplication.uml,4980
2019-03-20 03:35:52.627,RefineForPMD.eol,DigitalWatch.uml,9260
2019-03-20 03:36:08.376,PartialDetection.eol,Partial_40_DebuggableReplication.uml,5421
2019-03-20 03:36:17.406,RefineForPMD.eol,Partial_10_DigitalWatch.uml,8623
2019-03-20 03:36:29.877,PartialDetection.eol,Partial_50_DebuggableReplication.uml,3225
2019-03-20 03:36:42.304,RefineForPMD.eol,Partial_20_DigitalWatch.uml,7741
2019-03-20 03:36:49.156,PartialDetection.eol,Partial_60_DebuggableReplication.uml,2788
2019-03-20 03:37:07.429,PartialDetection.eol,Partial_70_DebuggableReplication.uml,1051
2019-03-20 03:37:06.536,RefineForPMD.eol,Partial_30_DigitalWatch.uml,8601
2019-03-20 03:37:23.818,PartialDetection.eol,Partial_80_DebuggableReplication.uml,726
2019-03-20 03:37:30.66,RefineForPMD.eol,Partial_40_DigitalWatch.uml,8922
2019-03-20 03:37:39.576,PartialDetection.eol,Partial_90_DebuggableReplication.uml,1033
2019-03-20 03:37:56.959,PartialDetection.eol,model.uml,1572
2019-03-20 03:37:56.325,RefineForPMD.eol,Partial_50_DigitalWatch.uml,8809
2019-03-20 03:38:13.97,PartialDetection.eol,Partial_10_model.uml,1269
2019-03-20 03:38:29.573,PartialDetection.eol,Partial_20_model.uml,927
2019-03-20 03:38:22.48,RefineForPMD.eol,Partial_60_DigitalWatch.uml,8258
2019-03-20 03:38:48.52,PartialDetection.eol,Partial_30_model.uml,872
2019-03-20 03:38:50.206,RefineForPMD.eol,Partial_70_DigitalWatch.uml,7751
2019-03-20 03:39:02.257,PartialDetection.eol,Partial_40_model.uml,807
2019-03-20 03:39:17.255,PartialDetection.eol,Partial_50_model.uml,1142
2019-03-20 03:39:11.858,RefineForPMD.eol,Partial_80_DigitalWatch.uml,8826
2019-03-20 03:39:40.512,PartialDetection.eol,Partial_60_model.uml,1674
2019-03-20 03:39:46.156,RefineForPMD.eol,Partial_90_DigitalWatch.uml,11126
2019-03-20 03:40:04.579,PartialDetection.eol,Partial_70_model.uml,1518
2019-03-20 03:40:31.599,PartialDetection.eol,Partial_80_model.uml,1301
2019-03-20 03:40:28.331,RefineForPMD.eol,Replication.uml,10416
2019-03-20 03:40:46.65,PartialDetection.eol,Partial_90_model.uml,862
2019-03-20 03:40:52.649,RefineForPMD.eol,Partial_10_Replication.uml,6656
2019-03-20 03:40:59.11,PartialDetection.eol,DigitalWatch.uml,1443
2019-03-20 03:41:21.612,PartialDetection.eol,Partial_10_DigitalWatch.uml,1474
2019-03-20 03:41:23.178,RefineForPMD.eol,Partial_20_Replication.uml,7954
2019-03-20 03:41:39.087,PartialDetection.eol,Partial_20_DigitalWatch.uml,1535
2019-03-20 03:41:46.397,RefineForPMD.eol,Partial_30_Replication.uml,6809
2019-03-20 03:41:53.553,PartialDetection.eol,Partial_30_DigitalWatch.uml,1050
2019-03-20 03:42:07.157,PartialDetection.eol,Partial_40_DigitalWatch.uml,1450
2019-03-20 03:42:06.502,RefineForPMD.eol,Partial_40_Replication.uml,4635
2019-03-20 03:42:20.981,PartialDetection.eol,Partial_50_DigitalWatch.uml,1304
2019-03-20 03:42:24.594,RefineForPMD.eol,Partial_50_Replication.uml,5975
2019-03-20 03:42:33.792,PartialDetection.eol,Partial_60_DigitalWatch.uml,1232
2019-03-20 03:42:46.491,PartialDetection.eol,Partial_70_DigitalWatch.uml,945
2019-03-20 03:42:43.663,RefineForPMD.eol,Partial_60_Replication.uml,4335
2019-03-20 03:42:58.85,PartialDetection.eol,Partial_80_DigitalWatch.uml,896
2019-03-20 03:43:00.353,RefineForPMD.eol,Partial_70_Replication.uml,4523
2019-03-20 03:43:11.633,PartialDetection.eol,Partial_90_DigitalWatch.uml,846
2019-03-20 03:43:17.193,RefineForPMD.eol,Partial_80_Replication.uml,4533
2019-03-20 03:43:23.033,PartialDetection.eol,Replication.uml,965
2019-03-20 03:43:34.806,PartialDetection.eol,Partial_10_Replication.uml,1398
2019-03-20 03:43:33.155,RefineForPMD.eol,Partial_90_Replication.uml,4582
2019-03-20 03:43:48.536,PartialDetection.eol,Partial_20_Replication.uml,1561
2019-03-20 03:43:51.769,RefineForPMD.eol,CarDoorLock.uml,2597
2019-03-20 03:44:02.867,PartialDetection.eol,Partial_30_Replication.uml,1576
2019-03-20 03:44:09.268,RefineForPMD.eol,Partial_10_CarDoorLock.uml,3483
2019-03-20 03:44:17.695,PartialDetection.eol,Partial_40_Replication.uml,1221
2019-03-20 03:44:28.828,RefineForPMD.eol,Partial_20_CarDoorLock.uml,3258
2019-03-20 03:44:33.826,PartialDetection.eol,Partial_50_Replication.uml,958
2019-03-20 03:44:46.387,PartialDetection.eol,Partial_60_Replication.uml,1057
2019-03-20 03:44:45.967,RefineForPMD.eol,Partial_30_CarDoorLock.uml,2281
2019-03-20 03:44:58.251,PartialDetection.eol,Partial_70_Replication.uml,1224
2019-03-20 03:45:00.542,RefineForPMD.eol,Partial_40_CarDoorLock.uml,2269
2019-03-20 03:45:10.517,PartialDetection.eol,Partial_80_Replication.uml,1144
2019-03-20 03:45:16.989,RefineForPMD.eol,Partial_50_CarDoorLock.uml,2455
2019-03-20 03:45:24.492,PartialDetection.eol,Partial_90_Replication.uml,1223
2019-03-20 03:45:33.517,RefineForPMD.eol,Partial_60_CarDoorLock.uml,3124
2019-03-20 03:45:38.839,PartialDetection.eol,CarDoorLock.uml,500
2019-03-20 03:45:53.232,PartialDetection.eol,Partial_10_CarDoorLock.uml,698
2019-03-20 03:45:52.121,RefineForPMD.eol,Partial_70_CarDoorLock.uml,3011
2019-03-20 03:46:06.947,PartialDetection.eol,Partial_20_CarDoorLock.uml,605
2019-03-20 03:46:09.522,RefineForPMD.eol,Partial_80_CarDoorLock.uml,2968
2019-03-20 03:46:20.968,PartialDetection.eol,Partial_30_CarDoorLock.uml,594
2019-03-20 03:46:27.739,RefineForPMD.eol,Partial_90_CarDoorLock.uml,2501
2019-03-20 03:46:35.283,PartialDetection.eol,Partial_40_CarDoorLock.uml,557
2019-03-20 03:46:43.66,RefineForPMD.eol,rover.uml,4302
2019-03-20 03:46:48.453,PartialDetection.eol,Partial_50_CarDoorLock.uml,477
2019-03-20 03:47:00.742,PartialDetection.eol,Partial_60_CarDoorLock.uml,418
2019-03-20 03:47:00.819,RefineForPMD.eol,Partial_10_rover.uml,2849
2019-03-20 03:47:10.396,PartialDetection.eol,Partial_70_CarDoorLock.uml,420
2019-03-20 03:47:13.962,RefineForPMD.eol,Partial_20_rover.uml,3366
2019-03-20 03:47:20.087,PartialDetection.eol,Partial_80_CarDoorLock.uml,287
2019-03-20 03:47:29.796,PartialDetection.eol,Partial_90_CarDoorLock.uml,466
2019-03-20 03:47:27.613,RefineForPMD.eol,Partial_30_rover.uml,3019
2019-03-20 03:47:39.527,PartialDetection.eol,rover.uml,797
2019-03-20 03:47:40.947,RefineForPMD.eol,Partial_40_rover.uml,2898
2019-03-20 03:47:49.303,PartialDetection.eol,Partial_10_rover.uml,900
2019-03-20 03:47:54.004,RefineForPMD.eol,Partial_50_rover.uml,3288
2019-03-20 03:47:59.227,PartialDetection.eol,Partial_20_rover.uml,741
2019-03-20 03:48:09.678,PartialDetection.eol,Partial_30_rover.uml,677
2019-03-20 03:48:07.419,RefineForPMD.eol,Partial_60_rover.uml,3023
2019-03-20 03:48:19.434,PartialDetection.eol,Partial_40_rover.uml,678
2019-03-20 03:48:20.461,RefineForPMD.eol,Partial_70_rover.uml,2393
2019-03-20 03:48:29.213,PartialDetection.eol,Partial_50_rover.uml,729
2019-03-20 03:48:32.744,RefineForPMD.eol,Partial_80_rover.uml,2860
2019-03-20 03:48:38.95,PartialDetection.eol,Partial_60_rover.uml,640
2019-03-20 03:48:45.483,RefineForPMD.eol,Partial_90_rover.uml,2835
2019-03-20 03:48:49.058,PartialDetection.eol,Partial_70_rover.uml,479
2019-03-20 03:48:58.851,PartialDetection.eol,Partial_80_rover.uml,602
2019-03-20 03:49:08.628,PartialDetection.eol,Partial_90_rover.uml,633
2019-03-20 03:49:17.36,PartialDetection.eol,DebuggableReplication.uml,3489
2019-03-20 03:48:59.778,RefineForPMD.eol,DebuggableReplication.uml,30876
2019-03-20 03:49:29.415,PartialDetection.eol,Partial_10_DebuggableReplication.uml,2645
2019-03-20 03:49:43.466,PartialDetection.eol,Partial_20_DebuggableReplication.uml,3475
2019-03-20 03:49:56.129,PartialDetection.eol,Partial_30_DebuggableReplication.uml,2234
2019-03-20 03:50:05.899,PartialDetection.eol,Partial_40_DebuggableReplication.uml,2012
2019-03-20 03:49:43.528,RefineForPMD.eol,Partial_10_DebuggableReplication.uml,24784
2019-03-20 03:50:18.661,PartialDetection.eol,Partial_50_DebuggableReplication.uml,2389
2019-03-20 03:50:30.374,PartialDetection.eol,Partial_60_DebuggableReplication.uml,1099
2019-03-20 03:50:38.99,PartialDetection.eol,Partial_70_DebuggableReplication.uml,488
2019-03-20 03:50:21.221,RefineForPMD.eol,Partial_20_DebuggableReplication.uml,21362
2019-03-20 03:50:48.429,PartialDetection.eol,Partial_80_DebuggableReplication.uml,681
2019-03-20 03:50:59.211,PartialDetection.eol,Partial_90_DebuggableReplication.uml,631
2019-03-20 03:51:07.106,PartialDetection.eol,model.uml,481
2019-03-20 03:51:13.816,PartialDetection.eol,Partial_10_model.uml,421
2019-03-20 03:50:54.773,RefineForPMD.eol,Partial_30_DebuggableReplication.uml,19552
2019-03-20 03:51:23.15,PartialDetection.eol,Partial_20_model.uml,656
2019-03-20 03:51:32.642,PartialDetection.eol,Partial_30_model.uml,573
2019-03-20 03:51:40.515,PartialDetection.eol,Partial_40_model.uml,381
2019-03-20 03:51:25.748,RefineForPMD.eol,Partial_40_DebuggableReplication.uml,19269
2019-03-20 03:51:48.341,PartialDetection.eol,Partial_50_model.uml,748
2019-03-20 03:51:58.907,PartialDetection.eol,Partial_60_model.uml,541
2019-03-20 03:52:07.565,PartialDetection.eol,Partial_70_model.uml,376
2019-03-20 03:51:57.395,RefineForPMD.eol,Partial_50_DebuggableReplication.uml,16506
2019-03-20 03:52:14.999,PartialDetection.eol,Partial_80_model.uml,326
2019-03-20 03:52:24.741,PartialDetection.eol,Partial_90_model.uml,502
2019-03-20 03:52:33.899,PartialDetection.eol,DigitalWatch.uml,944
2019-03-20 03:52:25.968,RefineForPMD.eol,Partial_60_DebuggableReplication.uml,11894
2019-03-20 03:52:43.302,PartialDetection.eol,Partial_10_DigitalWatch.uml,1078
2019-03-20 03:52:49.123,RefineForPMD.eol,Partial_70_DebuggableReplication.uml,4728
2019-03-20 03:52:53.611,PartialDetection.eol,Partial_20_DigitalWatch.uml,1011
2019-03-20 03:53:03.75,PartialDetection.eol,Partial_30_DigitalWatch.uml,848
2019-03-20 03:53:04.49,RefineForPMD.eol,Partial_80_DebuggableReplication.uml,3716
2019-03-20 03:53:13.134,PartialDetection.eol,Partial_40_DigitalWatch.uml,968
2019-03-20 03:53:23.222,PartialDetection.eol,Partial_50_DigitalWatch.uml,912
2019-03-20 03:53:19.171,RefineForPMD.eol,Partial_90_DebuggableReplication.uml,5412
2019-03-20 03:53:33.057,PartialDetection.eol,Partial_60_DigitalWatch.uml,814
2019-03-20 03:53:34.677,RefineForPMD.eol,model.uml,2417
2019-03-20 03:53:42.511,PartialDetection.eol,Partial_70_DigitalWatch.uml,795
2019-03-20 03:53:47.025,RefineForPMD.eol,Partial_10_model.uml,2986
2019-03-20 03:53:52.159,PartialDetection.eol,Partial_80_DigitalWatch.uml,899
2019-03-20 03:53:59.896,RefineForPMD.eol,Partial_20_model.uml,2829
2019-03-20 03:54:02.548,PartialDetection.eol,Partial_90_DigitalWatch.uml,722
2019-03-20 03:54:12.405,PartialDetection.eol,Replication.uml,1114
2019-03-20 03:54:12.405,RefineForPMD.eol,Partial_30_model.uml,2918
2019-03-20 03:54:23.159,PartialDetection.eol,Partial_10_Replication.uml,1035
2019-03-20 03:54:25.209,RefineForPMD.eol,Partial_40_model.uml,2688
2019-03-20 03:54:33.052,PartialDetection.eol,Partial_20_Replication.uml,1165
2019-03-20 03:54:38.111,RefineForPMD.eol,Partial_50_model.uml,3121
2019-03-20 03:54:43.297,PartialDetection.eol,Partial_30_Replication.uml,1127
2019-03-20 03:54:51.568,RefineForPMD.eol,Partial_60_model.uml,2952
2019-03-20 03:54:53.839,PartialDetection.eol,Partial_40_Replication.uml,988
2019-03-20 03:55:03.786,PartialDetection.eol,Partial_50_Replication.uml,849
2019-03-20 03:55:04.862,RefineForPMD.eol,Partial_70_model.uml,2670
2019-03-20 03:55:13.472,PartialDetection.eol,Partial_60_Replication.uml,917
2019-03-20 03:55:17.533,RefineForPMD.eol,Partial_80_model.uml,3166
2019-03-20 03:55:23.385,PartialDetection.eol,Partial_70_Replication.uml,907
2019-03-20 03:55:30.765,RefineForPMD.eol,Partial_90_model.uml,3014
2019-03-20 03:55:33.686,PartialDetection.eol,Partial_80_Replication.uml,877
2019-03-20 03:55:43.496,PartialDetection.eol,Partial_90_Replication.uml,535
2019-03-20 03:55:44.032,RefineForPMD.eol,DigitalWatch.uml,5349
2019-03-20 03:55:52.898,PartialDetection.eol,CarDoorLock.uml,440
2019-03-20 03:56:03.413,PartialDetection.eol,Partial_10_CarDoorLock.uml,465
2019-03-20 03:55:59.746,RefineForPMD.eol,Partial_10_DigitalWatch.uml,5345
2019-03-20 03:56:12.948,PartialDetection.eol,Partial_20_CarDoorLock.uml,460
2019-03-20 03:56:14.94,RefineForPMD.eol,Partial_20_DigitalWatch.uml,5909
2019-03-20 03:56:22.532,PartialDetection.eol,Partial_30_CarDoorLock.uml,292
2019-03-20 03:56:32.099,PartialDetection.eol,Partial_40_CarDoorLock.uml,380
2019-03-20 03:56:31.114,RefineForPMD.eol,Partial_30_DigitalWatch.uml,4259
2019-03-20 03:56:42.087,PartialDetection.eol,Partial_50_CarDoorLock.uml,375
2019-03-20 03:56:45.83,RefineForPMD.eol,Partial_40_DigitalWatch.uml,5080
2019-03-20 03:56:51.749,PartialDetection.eol,Partial_60_CarDoorLock.uml,268
2019-03-20 03:57:01.06,PartialDetection.eol,Partial_70_CarDoorLock.uml,431
2019-03-20 03:57:01.886,RefineForPMD.eol,Partial_50_DigitalWatch.uml,4402
2019-03-20 03:57:10.364,PartialDetection.eol,Partial_80_CarDoorLock.uml,279
2019-03-20 03:57:19.937,PartialDetection.eol,Partial_90_CarDoorLock.uml,543
2019-03-20 03:57:16.531,RefineForPMD.eol,Partial_60_DigitalWatch.uml,4860
2019-03-20 03:57:29.221,PartialDetection.eol,rover.uml,771
2019-03-20 03:57:31.428,RefineForPMD.eol,Partial_70_DigitalWatch.uml,4817
2019-03-20 03:57:38.548,PartialDetection.eol,Partial_10_rover.uml,857
2019-03-20 03:57:48.1,PartialDetection.eol,Partial_20_rover.uml,891
2019-03-20 03:57:46.308,RefineForPMD.eol,Partial_80_DigitalWatch.uml,4188
2019-03-20 03:57:57.83,PartialDetection.eol,Partial_30_rover.uml,725
2019-03-20 03:58:00.602,RefineForPMD.eol,Partial_90_DigitalWatch.uml,4591
2019-03-20 03:58:07.746,PartialDetection.eol,Partial_40_rover.uml,749
2019-03-20 03:58:17.512,PartialDetection.eol,Partial_50_rover.uml,679
2019-03-20 03:58:15.212,RefineForPMD.eol,Replication.uml,5042
2019-03-20 03:58:26.828,PartialDetection.eol,Partial_60_rover.uml,681
2019-03-20 03:58:30.864,RefineForPMD.eol,Partial_10_Replication.uml,5057
2019-03-20 03:58:36.705,PartialDetection.eol,Partial_70_rover.uml,491
2019-03-20 03:58:46.288,PartialDetection.eol,Partial_80_rover.uml,598
2019-03-20 03:58:46.181,RefineForPMD.eol,Partial_20_Replication.uml,4155
2019-03-20 03:58:55.979,PartialDetection.eol,Partial_90_rover.uml,627
2019-03-20 03:59:00.467,RefineForPMD.eol,Partial_30_Replication.uml,4779
2019-03-20 03:59:06.985,PartialDetection.eol,DebuggableReplication.uml,3789
2019-03-20 03:59:15.591,RefineForPMD.eol,Partial_40_Replication.uml,4020
2019-03-20 03:59:21.671,PartialDetection.eol,Partial_10_DebuggableReplication.uml,3555
2019-03-20 03:59:29.254,RefineForPMD.eol,Partial_50_Replication.uml,4524
2019-03-20 03:59:35.899,PartialDetection.eol,Partial_20_DebuggableReplication.uml,3332
2019-03-20 03:59:44.017,RefineForPMD.eol,Partial_60_Replication.uml,3752
2019-03-20 03:59:49.656,PartialDetection.eol,Partial_30_DebuggableReplication.uml,2925
2019-03-20 03:59:57.589,RefineForPMD.eol,Partial_70_Replication.uml,3690
2019-03-20 04:00:03.203,PartialDetection.eol,Partial_40_DebuggableReplication.uml,3125
2019-03-20 04:00:11.097,RefineForPMD.eol,Partial_80_Replication.uml,3978
2019-03-20 04:00:17.099,PartialDetection.eol,Partial_50_DebuggableReplication.uml,2841
2019-03-20 04:00:24.945,RefineForPMD.eol,Partial_90_Replication.uml,3665
2019-03-20 04:00:30.336,PartialDetection.eol,Partial_60_DebuggableReplication.uml,1184
2019-03-20 04:00:38.959,RefineForPMD.eol,CarDoorLock.uml,1983
2019-03-20 04:00:42.392,PartialDetection.eol,Partial_70_DebuggableReplication.uml,493
2019-03-20 04:00:52.713,PartialDetection.eol,Partial_80_DebuggableReplication.uml,670
2019-03-20 04:00:51.285,RefineForPMD.eol,Partial_10_CarDoorLock.uml,2141
2019-03-20 04:01:03.507,PartialDetection.eol,Partial_90_DebuggableReplication.uml,675
2019-03-20 04:01:03.439,RefineForPMD.eol,Partial_20_CarDoorLock.uml,1733
2019-03-20 04:01:13.126,PartialDetection.eol,model.uml,673
2019-03-20 04:01:15.347,RefineForPMD.eol,Partial_30_CarDoorLock.uml,1752
2019-03-20 04:01:22.433,PartialDetection.eol,Partial_10_model.uml,791
2019-03-20 04:01:27.064,RefineForPMD.eol,Partial_40_CarDoorLock.uml,2015
2019-03-20 04:01:31.978,PartialDetection.eol,Partial_20_model.uml,648
2019-03-20 04:01:39.04,RefineForPMD.eol,Partial_50_CarDoorLock.uml,2079
2019-03-20 04:01:41.761,PartialDetection.eol,Partial_30_model.uml,542
2019-03-20 04:01:51.589,PartialDetection.eol,Partial_40_model.uml,597
2019-03-20 04:01:51.427,RefineForPMD.eol,Partial_60_CarDoorLock.uml,2152
2019-03-20 04:02:00.944,PartialDetection.eol,Partial_50_model.uml,562
2019-03-20 04:02:03.627,RefineForPMD.eol,Partial_70_CarDoorLock.uml,2096
2019-03-20 04:02:10.262,PartialDetection.eol,Partial_60_model.uml,646
2019-03-20 04:02:16.18,RefineForPMD.eol,Partial_80_CarDoorLock.uml,1822
2019-03-20 04:02:19.825,PartialDetection.eol,Partial_70_model.uml,423
2019-03-20 04:02:29.096,PartialDetection.eol,Partial_80_model.uml,411
2019-03-20 04:02:28.284,RefineForPMD.eol,Partial_90_CarDoorLock.uml,1976
2019-03-20 04:02:38.35,PartialDetection.eol,Partial_90_model.uml,542
2019-03-20 04:02:39.871,RefineForPMD.eol,rover.uml,2692
2019-03-20 04:02:47.805,PartialDetection.eol,DigitalWatch.uml,1201
2019-03-20 04:02:52.599,RefineForPMD.eol,Partial_10_rover.uml,3102
2019-03-20 04:02:57.917,PartialDetection.eol,Partial_10_DigitalWatch.uml,1164
2019-03-20 04:03:06.641,RefineForPMD.eol,Partial_20_rover.uml,3056
2019-03-20 04:03:09.053,PartialDetection.eol,Partial_20_DigitalWatch.uml,986
2019-03-20 04:03:19.248,PartialDetection.eol,Partial_30_DigitalWatch.uml,811
2019-03-20 04:03:19.872,RefineForPMD.eol,Partial_30_rover.uml,2625
2019-03-20 04:03:29.214,PartialDetection.eol,Partial_40_DigitalWatch.uml,861
2019-03-20 04:03:32.266,RefineForPMD.eol,Partial_40_rover.uml,3026
2019-03-20 04:03:39.211,PartialDetection.eol,Partial_50_DigitalWatch.uml,923
2019-03-20 04:03:45.279,RefineForPMD.eol,Partial_50_rover.uml,3182
2019-03-20 04:03:49.28,PartialDetection.eol,Partial_60_DigitalWatch.uml,669
2019-03-20 04:03:58.707,PartialDetection.eol,Partial_70_DigitalWatch.uml,740
2019-03-20 04:03:58.51,RefineForPMD.eol,Partial_60_rover.uml,2576
2019-03-20 04:04:08.231,PartialDetection.eol,Partial_80_DigitalWatch.uml,779
2019-03-20 04:04:10.562,RefineForPMD.eol,Partial_70_rover.uml,2370
2019-03-20 04:04:17.921,PartialDetection.eol,Partial_90_DigitalWatch.uml,816
2019-03-20 04:04:22.747,RefineForPMD.eol,Partial_80_rover.uml,2965
2019-03-20 04:04:27.578,PartialDetection.eol,Replication.uml,1119
2019-03-20 04:04:35.455,RefineForPMD.eol,Partial_90_rover.uml,2983
2019-03-20 04:04:38.152,PartialDetection.eol,Partial_10_Replication.uml,1045
2019-03-20 04:04:48.209,PartialDetection.eol,Partial_20_Replication.uml,1025
2019-03-20 04:04:58.097,PartialDetection.eol,Partial_30_Replication.uml,803
2019-03-20 04:05:05.688,PartialDetection.eol,Partial_40_Replication.uml,701
2019-03-20 04:05:13.206,PartialDetection.eol,Partial_50_Replication.uml,754
2019-03-20 04:04:49.206,RefineForPMD.eol,DebuggableReplication.uml,25216
2019-03-20 04:05:22.986,PartialDetection.eol,Partial_60_Replication.uml,872
2019-03-20 04:05:32.354,PartialDetection.eol,Partial_70_Replication.uml,764
2019-03-20 04:05:39.913,PartialDetection.eol,Partial_80_Replication.uml,578
2019-03-20 04:05:46.995,PartialDetection.eol,Partial_90_Replication.uml,537
2019-03-20 04:05:26.651,RefineForPMD.eol,Partial_10_DebuggableReplication.uml,24413
2019-03-20 04:05:55.576,PartialDetection.eol,CarDoorLock.uml,538
2019-03-20 04:06:05.745,PartialDetection.eol,Partial_10_CarDoorLock.uml,485
2019-03-20 04:06:15.002,PartialDetection.eol,Partial_20_CarDoorLock.uml,287
2019-03-20 04:06:21.992,PartialDetection.eol,Partial_30_CarDoorLock.uml,309
2019-03-20 04:06:04.027,RefineForPMD.eol,Partial_20_DebuggableReplication.uml,21486
2019-03-20 04:06:30.111,PartialDetection.eol,Partial_40_CarDoorLock.uml,358
2019-03-20 04:06:40.092,PartialDetection.eol,Partial_50_CarDoorLock.uml,403
2019-03-20 04:06:48.832,PartialDetection.eol,Partial_60_CarDoorLock.uml,255
2019-03-20 04:06:56.036,PartialDetection.eol,Partial_70_CarDoorLock.uml,250
2019-03-20 04:06:37.771,RefineForPMD.eol,Partial_30_DebuggableReplication.uml,19475
2019-03-20 04:07:05.417,PartialDetection.eol,Partial_80_CarDoorLock.uml,311
2019-03-20 04:07:14.837,PartialDetection.eol,Partial_90_CarDoorLock.uml,468
2019-03-20 04:07:23.434,PartialDetection.eol,rover.uml,547
2019-03-20 04:07:09.313,RefineForPMD.eol,Partial_40_DebuggableReplication.uml,19654
2019-03-20 04:07:30.878,PartialDetection.eol,Partial_10_rover.uml,566
2019-03-20 04:07:40.88,PartialDetection.eol,Partial_20_rover.uml,737
2019-03-20 04:07:49.902,PartialDetection.eol,Partial_30_rover.uml,606
2019-03-20 04:07:40.554,RefineForPMD.eol,Partial_50_DebuggableReplication.uml,16099
2019-03-20 04:07:58.004,PartialDetection.eol,Partial_40_rover.uml,581
2019-03-20 04:08:07.947,PartialDetection.eol,Partial_50_rover.uml,688
2019-03-20 04:08:17.071,PartialDetection.eol,Partial_60_rover.uml,711
2019-03-20 04:08:08.88,RefineForPMD.eol,Partial_60_DebuggableReplication.uml,11408
2019-03-20 04:08:26.096,PartialDetection.eol,Partial_70_rover.uml,698
2019-03-20 04:08:31.799,RefineForPMD.eol,Partial_70_DebuggableReplication.uml,6004
2019-03-20 04:08:37.13,PartialDetection.eol,Partial_80_rover.uml,801
2019-03-20 04:08:49.415,PartialDetection.eol,Partial_90_rover.uml,854
2019-03-20 04:08:51.865,RefineForPMD.eol,Partial_80_DebuggableReplication.uml,5229
2019-03-20 04:09:03.388,PartialDetection.eol,DebuggableReplication.uml,5687
2019-03-20 04:09:11.92,RefineForPMD.eol,Partial_90_DebuggableReplication.uml,5878
2019-03-20 04:09:24.186,PartialDetection.eol,Partial_10_DebuggableReplication.uml,4406
2019-03-20 04:09:30.892,RefineForPMD.eol,model.uml,3728
2019-03-20 04:09:41.367,PartialDetection.eol,Partial_20_DebuggableReplication.uml,3735
2019-03-20 04:09:45.229,RefineForPMD.eol,Partial_10_model.uml,2714
2019-03-20 04:09:55.371,PartialDetection.eol,Partial_30_DebuggableReplication.uml,3304
2019-03-20 04:09:58.564,RefineForPMD.eol,Partial_20_model.uml,2454
2019-03-20 04:10:09.385,PartialDetection.eol,Partial_40_DebuggableReplication.uml,3229
2019-03-20 04:10:11.477,RefineForPMD.eol,Partial_30_model.uml,2686
2019-03-20 04:10:23.663,PartialDetection.eol,Partial_50_DebuggableReplication.uml,2260
2019-03-20 04:10:24.064,RefineForPMD.eol,Partial_40_model.uml,2799
2019-03-20 04:10:36.778,PartialDetection.eol,Partial_60_DebuggableReplication.uml,1965
2019-03-20 04:10:36.953,RefineForPMD.eol,Partial_50_model.uml,2784
2019-03-20 04:10:48.792,PartialDetection.eol,Partial_70_DebuggableReplication.uml,665
2019-03-20 04:10:50.09,RefineForPMD.eol,Partial_60_model.uml,2742
2019-03-20 04:10:59.031,PartialDetection.eol,Partial_80_DebuggableReplication.uml,721
2019-03-20 04:11:02.936,RefineForPMD.eol,Partial_70_model.uml,2733
2019-03-20 04:11:10.056,PartialDetection.eol,Partial_90_DebuggableReplication.uml,657
2019-03-20 04:11:15.511,RefineForPMD.eol,Partial_80_model.uml,3103
2019-03-20 04:11:19.835,PartialDetection.eol,model.uml,511
2019-03-20 04:11:29.493,PartialDetection.eol,Partial_10_model.uml,754
2019-03-20 04:11:28.147,RefineForPMD.eol,Partial_90_model.uml,2881
2019-03-20 04:11:40.716,PartialDetection.eol,Partial_20_model.uml,793
2019-03-20 04:11:42.538,RefineForPMD.eol,DigitalWatch.uml,5058
2019-03-20 04:11:50.705,PartialDetection.eol,Partial_30_model.uml,653
2019-03-20 04:12:00.917,PartialDetection.eol,Partial_40_model.uml,648
2019-03-20 04:11:57.915,RefineForPMD.eol,Partial_10_DigitalWatch.uml,5389
2019-03-20 04:12:10.738,PartialDetection.eol,Partial_50_model.uml,567
2019-03-20 04:12:13.315,RefineForPMD.eol,Partial_20_DigitalWatch.uml,5694
2019-03-20 04:12:20.315,PartialDetection.eol,Partial_60_model.uml,448
2019-03-20 04:12:29.875,PartialDetection.eol,Partial_70_model.uml,624
2019-03-20 04:12:29.768,RefineForPMD.eol,Partial_30_DigitalWatch.uml,5046
2019-03-20 04:12:39.295,PartialDetection.eol,Partial_80_model.uml,478
2019-03-20 04:12:49.021,PartialDetection.eol,Partial_90_model.uml,511
2019-03-20 04:12:45.267,RefineForPMD.eol,Partial_40_DigitalWatch.uml,5180
2019-03-20 04:12:58.579,PartialDetection.eol,DigitalWatch.uml,1088
2019-03-20 04:13:00.576,RefineForPMD.eol,Partial_50_DigitalWatch.uml,5197
2019-03-20 04:13:08.513,PartialDetection.eol,Partial_10_DigitalWatch.uml,1043
2019-03-20 04:13:19.061,PartialDetection.eol,Partial_20_DigitalWatch.uml,990
2019-03-20 04:13:15.822,RefineForPMD.eol,Partial_60_DigitalWatch.uml,4874
2019-03-20 04:13:29.181,PartialDetection.eol,Partial_30_DigitalWatch.uml,851
